title;imdb ID;TMDB ID;poster path;genre count;Genres
Lupin the IIIrd: Chikemuri no Ishikawa Goemon;tt6047974;456611;/kep2LRmW2yrrTsDB2tWu08K3BM8.jpg;3;~Action~Animation~Crime  
Team Thor: Part 2;tt6599818;441829;/hBByhGBRAuaDi5ZIAKrEYmPkUXT.jpg;3;~Science Fiction~Comedy~Fantasy  
PCU;tt0110759;14425;/mDE7u5D9vJuMiwlFDXJa92PwplV.jpg;1;~Comedy  
King of New York;tt0099939;9558;/2KU2fz0XvIjV6YTuPts2w86zgXu.jpg;2;~Thriller~Crime  
The Haunting in Connecticut;tt0492044;18781;/8WEkxaRQJSsZ1Yy4advVCVK18Gv.jpg;2;~Thriller~Horror  
çãÁ__Ò_ÅÒII;tt0369060;11647;/rsgPTVoLlg2FJ2Lzp6SEyO95MTj.jpg;4;~Drama~Action~Thriller~Crime  
Spellbound;tt0334405;16636;/97NRAk314jrcSuZOhnEmF90yD5X.jpg;1;~Documentary  
Anything Else;tt0313792;10739;/3AORDBPSmgP6I0HRInPsylO4KWc.jpg;2;~Comedy~Romance  
Return of the Living Dead Part II;tt0095990;24929;/xam4CgorXj7dWOIcyQy4XBCkxli.jpg;2;~Comedy~Horror  
Passion;tt1829012;109099;/fb4odFgekpIlFRGnW47D52Qwbky.jpg;4;~Thriller~Drama~Crime~Mystery  
The United States of Leland;tt0301976;13573;/tYcLARQ223D2YEILTl0Uj2g6eGR.jpg;2;~Crime~Drama  
Havoc;tt0285175;14695;/zHdmFpNjNxN3Ll6KQKrSt9WOwPp.jpg;2;~Drama~Thriller  
Un sac de billes;tt5091612;398924;/57C8wLEoeJ9vVqZarsfx54YEWxS.jpg;1;~Drama  
An American in Paris;tt0043278;2769;/7W6cMmZulZpjmz18soTIorSQrOo.jpg;4;~Drama~Comedy~Music~Romance  
Revolver;tt0365686;10851;/jscEs0gtxoAwKcF4509oYAFDXIw.jpg;4;~Drama~Thriller~Crime~Mystery  
The Haunting;tt0057129;11772;/eUdYY4saosBCzonPsr2y4y1LjIt.jpg;3;~Mystery~Horror~Thriller  
Airport 1975;tt0071110;27932;/53M89n1LDl20ZCAhqEadjTVc0Ml.jpg;4;~Action~Adventure~Drama~Thriller  
Inconceivable;tt3481634;433630;/ubGjD2DK6Fi4IC5xRc3aEDwVD9i.jpg;2;~Thriller~Drama  
Kuch Kuch Hota Hai;tt0172684;11854;/gCxR77PigGO7OvewN4sAATeI363.jpg;2;~Drama~Romance  
Moonwalker;tt0095655;13192;/3GwTPQkAcgDeAirRpEuJG8HDdRz.jpg;2;~Fantasy~Music  
Arthur;tt1334512;49012;/28HW1Kc4OwQH50M0XmcEuIYrCWk.jpg;2;~Comedy~Romance  
Breathe In;tt1999987;158907;/8PYhHXwXgXvEiwPcTgeSaYqITe1.jpg;1;~Drama  
White Squall;tt0118158;10534;/3a5nomeyzJF4gG26HouCtce99ki.jpg;3;~Action~Drama~Adventure  
Frank;tt1605717;171372;/xiGr26WcKudo7XISNid0OMnKRR4.jpg;3;~Comedy~Drama~Mystery  
Stealing Harvard;tt0265808;12770;/oRq0TUgTXojj1wauu9AtQB9uAg.jpg;3;~Action~Comedy~Drama  
The Two Faces of January;tt1976000;192149;/tbpIle72s2cPMlkRaZBOzNkAtG8.jpg;1;~Thriller  
2-Headed Shark Attack;tt2043757;86703;/5Tv02hJx2IJxP1QHLrKXvp672ur.jpg;4;~Horror~Action~Thriller~Science Fiction  
Glee: The Concert Movie;tt1922612;67675;/6xWZFxcRv680Hf0cJXrBLkXvd7t.jpg;3;~Documentary~Music~Family  
On Golden Pond;tt0082846;11816;/6eurFv9VjqJ35PyIc2H35C0Fyca.jpg;1;~Drama  
The Recall;tt5669936;455551;/yq2DGzM0kNWtGwkplGAcEEM4eSH.jpg;1;~Science Fiction  
Honey;tt0322589;10028;/xyqsfWcjC9TQZjGn2NLspL5YoJ4.jpg;3;~Romance~Music~Family  
Alpha and Omega;tt1213012;12819;/5PQ6nm5uktqiCLF2YydlQ8SXOvE.jpg;5;~Animation~Family~Comedy~Adventure~Romance  
McCabe & Mrs. Miller;tt0067411;29005;/buuKUShkNWfF5clxVE2pGCBFu81.jpg;1;~Western  
The Numbers Station;tt1659338;77234;/71KAIi3vVEHtjwrLVLtkBUiLEGg.jpg;2;~Action~Thriller  
ê_Û“Ó¬ ’ÔÏ‘´÷êü¡;tt1499666;18438;/bqGgSOtz7d2TnDQEANwCZGmSaT2.jpg;3;~Drama~Comedy~Romance  
L'illusionniste;tt0775489;41201;/Ac2tNYW9sRaOhmtMJQuhf2mvo00.jpg;2;~Animation~Drama  
Secrets & Lies;tt0117589;11159;/8yRTeiJX4ckalsXO8DrTGSKoZym.jpg;1;~Drama  
The Runaways;tt1017451;27586;/huz9FXVBshx5rwzCgO399vV9B7A.jpg;2;~Drama~Music  
Yogi Bear;tt1302067;41515;/5oYL4YS8WHjhodRLn4b8BRZ3YHh.jpg;4;~Comedy~Family~Animation~Adventure  
Escape Room;tt5159414;449664;/5EeVYPiZoBeQSP9hMCryOBEv1bm.jpg;2;~Horror~Thriller  
Meet Bill;tt0790623;13243;/8PVpgaTuJcnkrMtfsPDpWwFLHa.jpg;3;~Comedy~Drama~Romance  
Vehicle 19;tt1911662;180948;/8rh9jEiPmWDcLMPDA3DkUt8JSqG.jpg;1;~Thriller  
The Reaping;tt0444682;1683;/wwpI649fFYWaOhit5O1WLsFuHOI.jpg;3;~Thriller~Horror~Fantasy  
Blue Ruin;tt2359024;188166;/jspgd5F60RH8sKFfuvVW5jVL1F0.jpg;2;~Crime~Thriller  
Admission;tt1814621;144340;/jxNBmnP2Q1hTWuqCPUTRavGrjLt.jpg;3;~Comedy~Drama~Romance  
V/H/S: Viral;tt3704538;267806;/e0z9RMcs3dstmNllNqdsoSfzMTh.jpg;2;~Horror~Thriller  
La montaÌ±a sagrada;tt0071615;8327;/vTravoqadurIyTsq5BtzzWL6cBI.jpg;1;~Drama  
The Inbetweeners Movie;tt1716772;69798;/705cX3NvfegQUCPNhSqeIZanYDj.jpg;1;~Comedy  
Short Circuit;tt0091949;2605;/7HGVea7ful5Hvm7yngAQhIXubJv.jpg;3;~Comedy~Family~Science Fiction  
Sanctum;tt0881320;48340;/vnfSwR7J5dI0fq3fqSz5T515jTu.jpg;2;~Action~Thriller  
21 & Over;tt1711425;107811;/wNN7MnoQn1nB1Kt8ybehJ1HCxJe.jpg;1;~Comedy  
‘_ã“Ñ«’¥Ï ê±¡‘_Â;tt0821442;23538;/hyHGFWZAWmhwNsLpFZ9KaQYLnmA.jpg;3;~Crime~Drama~Thriller  
My Cousin Vinny;tt0104952;10377;/zcd2U5BAP0rYOucfcj8nE4VVVKC.jpg;2;~Comedy~Drama  
‹Å_‹ÅÀ‹Åç‹Å¨‹Åã‹Åö;tt1361566;20722;/ml5vccNEpv49PtWhDFUtega1Ksb.jpg;3;~Animation~Drama~Family  
Thunderbirds;tt0167456;14623;/4rv0fgJkPnzlDmhaANC72ipz9MT.jpg;6;~Action~Adventure~Comedy~Family~Fantasy~Science Fiction  
Ricochet;tt0102789;9546;/nL82MxgkbhslQ3W9RDzvLqXQ18A.jpg;3;~Action~Crime~Thriller  
Rendition;tt0804522;5125;/5vsEosyU3c5pCkjygaFnhilkng4.jpg;2;~Drama~Thriller  
Aloha Scooby-Doo!;tt0433771;24615;/dILyEqHboUAaFw4T4xj6bR3rdTg.jpg;5;~Mystery~Family~Animation~Adventure~Comedy  
‹ÄÔ‹ÄÑ‹Ä»‹âÇ;tt0851578;4977;/dJI2FSs3qfEPW82cWYfIaV8cVmN.jpg;5;~Animation~Drama~Mystery~Science Fiction~Thriller  
Death Warrant;tt0099385;17466;/9v2TpOuuneETKHgovuQ1KcVfNVN.jpg;5;~Action~Crime~Drama~Mystery~Thriller  
The Magic of Belle Isle;tt1839654;101731;/3Z4Z2NOGtB6CtL1ajyxizNwCf8Q.jpg;2;~Comedy~Drama  
V/H/S;tt2105044;84348;/yo49x6Jhr1ecCjy1ByFqwAbtARJ.jpg;2;~Thriller~Horror  
The Legend of Bagger Vance;tt0146984;4958;/eNEsOEZFOstd1iXTtimbU8qsjDD.jpg;2;~Drama~Fantasy  
...E tu vivrai nel terrore! L'aldilÌÊ;tt0082307;19204;/pMYz6BWdJ90lDqpHlKKi4BtxHDd.jpg;1;~Horror  
The Electric Horseman;tt0079100;11145;/lXLRdFJZHmdLEVcRDkA2u7oxCrF.jpg;4;~Drama~Comedy~Western~Romance  
Mac & Devin Go to High School;tt1870425;104859;/xKUFpfYtS0m1GFOstaVJPBsdnsp.jpg;1;~Comedy  
Broken Flowers;tt0412019;308;/pvtdRUpJE6YjIi8BLEZ7jhEdeN1.jpg;4;~Comedy~Drama~Mystery~Romance  
In Good Company;tt0385267;1901;/sYTw30QKeSKGxnexdZwkJZQlTOL.jpg;3;~Comedy~Drama~Romance  
The Crucible;tt0115988;20539;/q0wALqKrfEt4yA5flGYYkK5skoA.jpg;2;~Drama~History  
The Family Man;tt0218967;5994;/9iyQxVjLgFW0ztYKRxnEFtpVTSw.jpg;4;~Comedy~Drama~Romance~Fantasy  
The Diary of Anne Frank;tt0052738;2576;/pVGkjGZQvY5dgqEqKJilFBlPYXD.jpg;2;~Drama~History  
Cabaret;tt0068327;10784;/qVMZrwZNJCiGpbpjsxdtzmVPH1M.jpg;2;~Drama~Romance  
Chi trova un amico trova un tesoro;tt0085327;6399;/8fl6sXVv5fWMpDxFDab54qc71tv.jpg;3;~Action~Adventure~Comedy  
Same Kind of Different as Me;tt1230168;300687;/bHh5W7YuMorc4orn8DQ6c8YEnBm.jpg;1;~Drama  
BORUTO NARUTO THE MOVIE;tt4618398;347201;/9GB2iXCPVP6bgyQXXPUchX8CD7p.jpg;3;~Action~Comedy~Animation  
Dragonfly;tt0259288;10052;/gs3fFBoiEaExy5x3m5yAQpmVhXs.jpg;1;~Drama  
S1m0ne;tt0258153;9296;/jIDxGI6G1ctTLuPY7tA248NXTyI.jpg;3;~Comedy~Drama~Science Fiction  
Sex Drive;tt1135985;13523;/bwXrZy2xqsyDnno4z8AENEgVfsO.jpg;3;~Comedy~Adventure~Romance  
La pazza gioia;tt4621872;380225;/vmQyKPXSDGvR0xvZsUScmLsVBzA.jpg;2;~Drama~Comedy  
Gainsbourg (vie hÌ©roÌøque);tt1329457;31900;/psrukBNrMfE00ibI2G1D4eV0oYS.jpg;1;~Drama  
The Lucky One;tt1327194;77877;/ug0WQaS1echV9BQoSeL2im9I3hk.jpg;2;~Drama~Romance  
Home Alone: The Holiday Heist;tt2308733;134375;/XPbba0kfQkLWjkttnPFPzSf09a.jpg;3;~Comedy~Crime~Family  
Shen hua;tt0365847;11653;/dFGc2Db8iVM1qnwdOnd3CdHC8Ex.jpg;5;~Action~Adventure~Comedy~Drama~Fantasy  
Copycat;tt0112722;1710;/80czeJGSoik22fhtUM9WzyjUU4r.jpg;2;~Drama~Thriller  
Far from the Madding Crowd;tt2935476;250734;/6v1DEaO2TZzrqcaGohUf1K7BXkU.jpg;2;~Drama~Romance  
The Infiltrator;tt1355631;325789;/zHN3LMXJ0mMJIlKMdaWbVzocbFR.jpg;3;~Crime~Drama~Thriller  
_Ù„Û_ü„â„è___µ___ü_µ;tt4731148;401513;/2lz2GVDsgMlGYSzPl8BeKqqU7MQ.jpg;4;~Drama~Romance~Science Fiction~Adventure  
The Fly II;tt0097368;10344;/zoIWGWVMCbkmsVieP99br9ZC8yY.jpg;3;~Horror~Science Fiction~Thriller  
Life of the Party;tt5619332;399796;/A2S4p7mRt0iyClSLSldfjzdYSIp.jpg;1;~Comedy  
The Sandlot;tt0108037;11528;/fKJUQrAm5QbVR5DqgH9U5IflHGQ.jpg;2;~Comedy~Family  
Paper Moon;tt0070510;11293;/xq7F3iUFJY1L4UFIHoO2Y3fmnE6.jpg;3;~Comedy~Crime~Drama  
Enigma;tt0157583;10491;/xBRgHFHnCqhfpq4w63XqbjdMdB2.jpg;5;~Mystery~Drama~Thriller~Romance~War  
Blair Witch;tt1540011;351211;/kqmGs9q5WZkxKub60K6pU37GdvU.jpg;2;~Thriller~Horror  
“ùÎ‘_Û ê__“ªü;None;429892;/gUlnwBFBq3LzCnj6RFA1VhQCyu7.jpg;1;~Romance  
Uno sceriffo extraterrestre - poco extra e molto terrestre;tt0079859;10770;/pe3tjH6AjRrhKojaAA7tHiPakqh.jpg;2;~Comedy~Science Fiction  
Immortel (ad vitam);tt0314063;5552;/ycyNgloYgG3IpR9GmRDRvGA5uGG.jpg;3;~Drama~Action~Science Fiction  
Angel Heart;tt0092563;635;/xFtrVJWygDiK2iZluUxNwuQZ6Sm.jpg;3;~Horror~Mystery~Thriller  
Barbie in the Nutcracker;tt0288441;15167;/mzj9LHDBYp6H85LsUnFjINNrDoJ.jpg;2;~Animation~Family  
Barfi!;tt2082197;127501;/8lVuWmArvr41CvyvpgI3elD5iB1.jpg;3;~Drama~Romance~Comedy  
The Contract;tt0445946;1441;/a66bDag0gQrFWycqfKbImacUFbV.jpg;4;~Drama~Action~Thriller~Crime  
Dream House;tt1462041;69668;/8MDE7wXp7gxf61yRDptSLowU2e6.jpg;3;~Drama~Thriller~Mystery  
Christmas with the Kranks;tt0388419;13673;/7wF5Du5D6xLZiEfDYY2uawIAPeJ.jpg;2;~Comedy~Family  
Le Cercle rouge;tt0065531;11657;/jUA29RNHCs82s0v4nDlhZVS9SNC.jpg;3;~Drama~Thriller~Crime  
The Last Picture Show;tt0067328;25188;/jfewjE8LYKoSluDlSszeZka2TCO.jpg;1;~Drama  
7 Stages to Achieve Eternal Bliss by Passing Through the Gateway Chosen by the Holy Storsh;tt4270452;502104;None;1;~Comedy  
Holes;tt0311289;8326;/88HeeiJ6Vgu329KCcFC4cEcicPr.jpg;4;~Adventure~Family~Drama~Comedy  
Rumor Has It...;tt0398375;2800;/6Hj5mFf1nv6gsYhGpz0xetPGYbg.jpg;1;~Comedy  
Great Balls of Fire!;tt0097457;11465;/zx7HLHsov2mTFtMKaEIxChYjALs.jpg;1;~Drama  
ˆüöˆü±ˆüªˆüÓˆü_ˆü£ˆü_ ˆü_ˆüêˆüÁˆü_ˆüÑ;tt2599106;151512;/q2wl8jk10EAE1V4MTEFAYBCg6Wf.jpg;2;~Drama~Romance  
Bad Kids Go To Hell;tt1865573;138372;/p2aWjYGH9AGtHUXVhafEAQ9diRs.jpg;3;~Comedy~Mystery~Thriller  
Extract;tt1225822;12569;/j13qLGBu3WBbyPPTfWAHj8jucQI.jpg;1;~Comedy  
Tu veux‰Û_ ou tu veux pasåÊ?;tt2978426;289153;/9cczeIyVGORXGHXRVUTnxezQmXK.jpg;2;~Comedy~Romance  
Sint;tt1167675;45756;/eMDgTtYeLxG7TBJaX3dR52oeZ4K.jpg;2;~Horror~Comedy  
Soul Kitchen;tt1244668;31175;/vUxpCAViRHmW4iIuAiwUxisQ5Wz.jpg;2;~Drama~Comedy  
Mini's First Time;tt0425253;15314;/9negSARLYz7qVTL9w2l0PbyvLLV.jpg;3;~Comedy~Crime~Drama  
Womb;tt1216520;59457;/2GMVSKD1LkVckweKBZ8jd23bDcv.jpg;2;~Romance~Science Fiction  
Coogan's Bluff;tt0062824;26170;/3qesKb5OL4zzBRwc2GiQPOeGrib.jpg;4;~Action~Crime~Drama~Thriller  
Puss in Boots: The Three Diablos;tt2268617;83201;/3L1fUwF4RbnMIvXOt0KYFFwfm2y.jpg;4;~Adventure~Animation~Comedy~Family  
Dark Passage;tt0039302;16227;/dvwmiD6qQ05gojrFQRaFbdhbNDF.jpg;4;~Crime~Drama~Romance~Thriller  
The Wicker Man;tt0450345;9708;/aeQ65vYvOCRmeO0uaVnjHOiDrXZ.jpg;4;~Mystery~Thriller~Horror~Drama  
Koroshiya 1;tt0296042;9696;/k8j4YLZlda98dqp9ErymKzjYowG.jpg;3;~Action~Comedy~Crime  
French Kiss;tt0113117;397;/bZqvonwVru1XtnniQZgZRa3Znyk.jpg;2;~Comedy~Romance  
Land of the Dead;tt0418819;11683;/1VYvkSiyJg9Za2R5KSHjUygLKEq.jpg;1;~Horror  
If Looks Could Kill;tt0102095;22434;/3h95RW1sK5xbo0jEB8uqHT2Dvnk.jpg;3;~Adventure~Action~Comedy  
Hacker;tt3173594;413052;/gpYwKrP6s749b5Nzgm2174jKrpf.jpg;3;~Crime~Drama~Thriller  
The Three Musketeers;tt0108333;10057;/cQsjMRId7r61Nh0bwEtGzCvp9gS.jpg;3;~Action~Adventure~Comedy  
Max 2: White House Hero;tt5843838;446829;/roIpyS1wlXFCiunN7WGkKSY3BGG.jpg;1;~Family  
Soul Plane;tt0367085;12657;/p6KICx848FEcsblVptyga3E7qO5.jpg;2;~Romance~Comedy  
Silent House;tt1767382;92182;/bHC30EkfgFQ4p8hdXj3OVw1QTsL.jpg;2;~Horror~Mystery  
The Burning Plain;tt1068641;12165;/j5dUcaMtaAa0Cx3ex8CjuJnvrPA.jpg;2;~Drama~Romance  
_Ñ_µ„Û___¡_È__;tt0072443;1396;/37EBRMPRpF49t2gDvr2ybXkVKYa.jpg;2;~Drama~History  
ç_è_÷Ù_Ç÷çÉ_;tt0089177;10044;/rQSUB2mPKv2AWcvV8AXEQ64IWtb.jpg;2;~Action~Comedy  
Running with Scissors;tt0439289;7510;/pYFF3iMWDPcwXKpRM0GLIsnPf22.jpg;2;~Drama~Comedy  
Sabotage;tt0028212;12684;/9DM9MPN6jtvIhqvadCFTPBQZwiW.jpg;2;~Thriller~Mystery  
Tom and Jerry: The Movie;tt0105616;22582;/faN8grNHMDCC3t2WWyVceEBqWHw.jpg;2;~Animation~Family  
Adore;tt2103267;111190;/l2OTtTGfSfBRKArvzn14sk3xiNL.jpg;1;~Drama  
Poseidon;tt0409182;503;/yeiCuwMSHLmf7NoYzxiEAjkJHkg.jpg;4;~Adventure~Action~Drama~Thriller  
The Secret Life of Bees;tt0416212;12837;/zVfDRxBdjZ3YvBKTRgt8NAc7i44.jpg;1;~Adventure  
Operation Petticoat;tt0053143;9660;/emhiXStVB3HoE2MtYVRzTNOgOMn.jpg;3;~Action~Comedy~Romance  
The Ghost and Mrs. Muir;tt0039420;22292;/zBjxfcMkp7RR1fwKWBvRNZjQpOz.jpg;3;~Fantasy~Romance~Mystery  
Steamboy;tt0348121;8953;/yU5tumhBpyHJbGPceCCpAVPEJnG.jpg;3;~Animation~Fantasy~Science Fiction  
The Fourth Kind;tt1220198;22824;/usUYAvVCiGZ4YlX3xBS8fLzjtiO.jpg;3;~Mystery~Science Fiction~Thriller  
Norm of the North;tt1594972;276905;/qv09dxeJoNQIbalsl47yObGgcc5.jpg;4;~Adventure~Animation~Comedy~Family  
Glengarry Glen Ross;tt0104348;9504;/4YgCTLcHEIeGyzrKpwz93rORb8l.jpg;3;~Crime~Drama~Mystery  
12 Feet Deep;tt5143226;459928;/3B4MLYYr5WTjQiJMbA8fCFF8M4O.jpg;1;~Thriller  
Evil Under the Sun;tt0083908;4193;/fUZCiY6YYO8w4tv8nrh30isOf4J.jpg;4;~Thriller~Crime~Mystery~Drama  
Manhattan;tt0079522;696;/k4eT3EvfxW1L9Wmt04UqJqCvCR6.jpg;3;~Comedy~Drama~Romance  
The Omega Man;tt0067525;11234;/kHd0BZtBfOTph7YUggtDF6EoQ9W.jpg;3;~Action~Science Fiction~Thriller  
Young Guns;tt0096487;11967;/wkGbwWHIM23BkmMBm7GQHaCZan8.jpg;5;~Crime~Action~Adventure~Drama~Western  
Mickey's Twice Upon a Christmas;tt0424279;13378;/aWngwGxTk7LFSwU6V1za2D0KFyh.jpg;2;~Animation~Family  
Gentlemen Prefer Blondes;tt0045810;759;/iH9AIwajzpaAmlPzQaoiLrumXED.jpg;3;~Music~Comedy~Romance  
Learning to Drive;tt3062976;284286;/7rSgR0M7yOHuCJa8msQgCcsTK2J.jpg;3;~Comedy~Drama~Romance  
Boomerang;tt0103859;11066;/cc9YAZq5NXiIEJsHjW7p2FaHQkp.jpg;2;~Comedy~Romance  
Husbands and Wives;tt0104466;28384;/mb6Hmns0PP2Me9TYpLE9M3GHt7v.jpg;3;~Romance~Comedy~Drama  
The Last Temptation of Christ;tt0095497;11051;/dutPJWBeQgdfjRqeKojqmyIdXFd.jpg;1;~Drama  
Eight Below;tt0397313;9036;/b25TensrtHJNGeYFFtI86GMO27a.jpg;3;~Adventure~Drama~Family  
Das Cabinet des Dr. Caligari;tt0010323;234;/myK9DeIsXWGKgUTZyGXg2IfFk0W.jpg;4;~Drama~Horror~Thriller~Crime  
Growth;tt1300159;31196;/vzF9gptfdOLyLawOF2GkTIbb44w.jpg;3;~Horror~Science Fiction~Thriller  
The Words;tt1840417;83686;/iNDSm5wcdmtfKsMM7nE8XhJUBl7.jpg;2;~Drama~Thriller  
Inran naru ichizoku: Dai-ni-shÌ« - zetsurin no hate ni;tt1439456;81452;/rb8HjegADc7q7O5A0yFnQiFtzXp.jpg;0;  
Dead Women Walking;tt8106588;512238;None;1;~Drama  
Green Room;tt4062536;313922;/sTlPvjdQrrv5cLH410aMlSxqi0x.jpg;3;~Horror~Crime~Thriller  
The Switch;tt0889573;41210;/cikOGh4sUstWitAS3BTEpXsJ1vr.jpg;3;~Comedy~Romance~Drama  
The Great Raid;tt0326905;13922;/o4ZdK0xbx6qKxSYQzo90w3PbdPU.jpg;3;~Action~History~War  
The Lady;tt1802197;77878;/s1hHovkNPjPQtCTaG2YhJb8HX5Q.jpg;1;~Drama  
Raising Helen;tt0350028;4599;/oROgudstoH3i4KyI5ZJbBVW9mKK.jpg;3;~Drama~Comedy~Romance  
Birdy;tt0086969;11296;/4O4uGfudufMXw7sNUJXJorCGcR3.jpg;2;~Drama~History  
Harry Brown;tt1289406;25941;/68V1ClrCT7ik7UDiAkIDliRaAXf.jpg;4;~Thriller~Crime~Drama~Action  
What's Up  Tiger Lily?;tt0061177;21449;/AcU8gPPmceM4uUTbAHLwvREDy0o.jpg;2;~Action~Comedy 
King Solomon's Mines;tt0089421;9838;/wNjXdgbYNvfdlcGQyDP1I7P3KSw.jpg;3;~Action~Adventure~Comedy  
The Peacemaker;tt0119874;6623;/1yemGzqs99QAWuwm6lR5wMH0Xn0.jpg;2;~Action~Thriller  
Mickey Blue Eyes;tt0130121;10154;/oJsTBcWZcvcb8rseT2FraKDUo5r.jpg;3;~Comedy~Crime~Romance  
Candyman;tt0103919;9529;/w5YQqrwzreHfa7RmXCB7rpLLxbe.jpg;3;~Drama~Horror~Thriller  
La VÌ©nus ÌÊ la fourrure;tt2406252;197082;/f1t5IFXFwVl2kMmD2a0Y2r8uyek.jpg;1;~Drama  
‹âá‹Ä_‹ÄÈ‹â«‹âü‹Ä©;tt4262980;315011;/8YWirGQidtZeSEmhqvQM5FrI6N1.jpg;5;~Action~Adventure~Drama~Horror~Science Fiction  
Garden of Evil;tt0047013;36191;/xMcKigrQFUEjCjc8Qiem05RiJRg.jpg;1;~Western  
Brewster's Millions;tt0088850;11064;/nt7zLmrTOmcCC74r4JNrGYvlDbV.jpg;1;~Comedy  
How the Grinch Stole Christmas!;tt0060345;13377;/7ir0iRuPK9OEuH569cp0nF5CJce.jpg;3;~Animation~Family~Comedy  
Creepshow;tt0083767;16281;/hgKeTL416BPzLZntcsD1k7mNFRN.jpg;3;~Horror~Comedy~Fantasy  
The Whole Ten Yards;tt0327247;2122;/pc2xIaRjmOxBiVqluPISzHRTKSr.jpg;3;~Comedy~Thriller~Crime  
The Hitcher;tt0455960;8398;/mIPCt79baN62Xv6TAEwLDxLUqBz.jpg;3;~Action~Horror~Crime  
Three Days of the Condor;tt0073802;11963;/gbd3kO5kANvFrgPyxB0p6RNsOQC.jpg;1;~Thriller  
Skipped Parts;tt0209322;41282;/x3BIqRYQt3FL9wVDyUj7iTZBH95.jpg;3;~Comedy~Drama~Romance  
Veronika Decides to Die;tt1068678;25968;/dKPOXu6WOjXLCn2tqtYHyuUgp2O.jpg;2;~Drama~Romance  
The Last Starfighter;tt0087597;11884;/an1H0DPADLDlEsiUy8vE9AWqrhm.jpg;3;~Adventure~Science Fiction~Action  
Dazed and Confused;tt0106677;9571;/ksw0G7zSM98rKZWNwl5EuEgpXpt.jpg;2;~Comedy~Drama  
Dio perdona ‰Û_ io no!;tt0061576;41608;/wB2c5lzpEknJViJESGsfJe8PeNg.jpg;1;~Western  
Law Abiding Citizen;tt1197624;22803;/p7zwLp8gCKyrNLCHP3RhmN5izHo.jpg;3;~Drama~Crime~Thriller  
They Came Together;tt2398249;180296;/jue0hdydHvkfGgWS6FnYVlozO2d.jpg;1;~Comedy  
My Friend Dahmer;tt2291540;445040;/c6HoPIBcRv9l2tPB8hbivq71Nw.jpg;2;~Drama~Horror  
For Richer or Poorer;tt0119142;10371;/gVjGXWTSYhc1MQUJxHxYQfaBzBi.jpg;1;~Comedy  
Mr. Turner;tt2473794;245700;/uZkqc8bHT0XPQrCKZV8QAtmT4cI.jpg;2;~History~Drama  
Stigmata;tt0145531;10307;/23ld0uMga2AnnOP3iSHv40gDwsK.jpg;1;~Horror  
Tiptoes;tt0316768;8325;/l5ZBJPnDrz8v6VtAftEwMN9NXdC.jpg;3;~Comedy~Drama~Romance  
Flubber;tt0119137;9574;/xrbkE6g2myJPLWxNy52yL2MJJHX.jpg;3;~Comedy~Family~Science Fiction  
The Legend of Hercules;tt1043726;188207;/eIHrBHeqfQodgEjSPdZWh9b5lV3.jpg;2;~Action~Adventure  
Overdrive;tt1935194;404733;/a0hTRjis1cxwmjOuBaS7WdDG3dj.jpg;2;~Thriller~Action  
Tenacious D in The Pick of Destiny;tt0365830;2179;/gQThU8AftVJEBug4ToHUbQ3Lg7M.jpg;2;~Comedy~Music  
A Matter of Loaf and Death;tt1118511;14447;/e4L9XUCmNhiwbLICMiISh73PySF.jpg;5;~Animation~Comedy~Family~Crime~Mystery  
Mythica: The Godslayer;tt5327922;401689;/a2RjGmJPfk3Wcb8wMoLe5dkxeMj.jpg;3;~Adventure~Fantasy~Action  
Free Willy 2 - The Adventure Home;tt0113114;9073;/yLyyjm4m3fSvbazyFv4RtUnb2uQ.jpg;1;~Adventure  
Flirting with Disaster;tt0116324;2074;/pxxYa68L05ZR4vMwc6yB8KqXslo.jpg;2;~Comedy~Romance  
The Poker House;tt1014806;63287;/nAgFSepes6L6mNYTf4P1vFJdJJn.jpg;1;~Drama  
SPF-18;tt7296862;472838;/jXgSUsVIwaImrz5U1oppUvLjpMu.jpg;1;~Romance  
Mud;tt1935179;103731;/pKElR1ssiqRSYb9tylSt46UXOFx.jpg;1;~Drama  
Father Goose;tt0058092;30295;/sUrlbJRaCRkbzQGEnM3iilf4Cgp.jpg;3;~Adventure~Comedy~Romance  
Night on Earth;tt0102536;339;/8ZMPM9jQAzqhBgWNiyzHBDZayOy.jpg;2;~Comedy~Drama  
Obvious Child;tt2910274;248774;/pPrL08T3aTATKKailk1IMSTK4gj.jpg;2;~Comedy~Romance  
Manon des Sources;tt0091480;4481;/1qpu6Zc1PSDL3UbDNIZJ6YuhJDW.jpg;1;~Drama  
War  Inc.;tt0884224;13191;/xrpH4CvTKTz3uo6mWlLclVUKVo4.jpg;4;~Action~Adventure~Comedy~Thriller 
The Bittersweet;None;484619;/cM9Jxz8dzR5SpwcsQ9IaWvIDb3o.jpg;2;~Drama~Thriller  
Dead Like Me: Life After Death;tt1079444;14849;/rG6IE4QcXuCHVQSbh5ILz8jNAcO.jpg;3;~Drama~Fantasy~Comedy  
Family Guy Presents: It's a Trap!;tt1701991;278427;/hi1V4pE2H6AqlFNmSOxqORsAPgU.jpg;4;~Animation~Fantasy~Comedy~Science Fiction  
Goodbye Emmanuelle;tt0077497;39412;/678mqsTS8FarTmk0FlchYgvsXmz.jpg;1;~Drama  
