TMDB ID;poster path;Action;Adventure;Animation;Comedy;Crime;Documentary;Drama;Family;Fantasy;History;Horror;Music;Mystery;Romance;Science Fiction;TV Movie;Thriller;War;Western
5491;/neMUscYddxr4cP8wnRHRMLcWS0A.jpg;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
10748;/rQ0HHcgm4XqVBtGHB8LhwU53D8Y.jpg;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
11450;/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
50839;/h4Cv588VpNpO9twXsdorhz6K8t1.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
458156;/gyllNQR282ILSBzlP2mvNWQ1634.jpg;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8288;/1VIuZLHmdsebXFXVAjovjonbCLm.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10877;/ioPpykV342e0zIuqbJxdOwcMZMS.jpg;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
13805;/6xBrOsf8RtHem3diXDGFsiKltYz.jpg;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11846;/bNQpz6e35wuA3QgJb9VF2oUpZNA.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
44835;/iT8XvqodQJ4RZIdz8VBcm47PF1Q.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
14830;/zZz3bSzxLeUuI0Z4MvayfJoY6Tq.jpg;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
64720;/jFHe1RSju7m4EyRr7fP7QGq8QpO.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
5780;/pwiU7euYflFMaUbatvX3La0YgtO.jpg;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
14926;/tNT8R6s1RNFxVbzcQPuJE75HLPi.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74879;/unIM0qrFKDU9ms10EL6Lm5QUQ23.jpg;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
9957;/zQy6T5qV0lvLkkKi5S9VIYykSQD.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19067;/zoioQnFsfDlZ0rG6jdrdmj6pw9f.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
19426;/xF4oCG3PLNbcrtPZbqB3BtkIbKg.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8987;/8NFAQxZud5Kisw1sd9WxfBG54.jpg;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2134;/cjmluKjmaqLfZmwMEwjki6tvLnS.jpg;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0
14844;/1d8HojlX4MXXLiYdDI5gxOZCxEP.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
20235;/nVVmovURk9IEkxbkrXVmvIcgi7P.jpg;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
14903;/hFr8o9AYK5u1rGOqM46vgYUXXMX.jpg;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
309245;/aLoPGV8c0G3AXB1ux0JhUYA1YRX.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9607;/bmv7fmcBFzjnJvirfAdZm75qERY.jpg;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
246400;/pUmYsh07P2Bq6ip2RZmOq6mr2vF.jpg;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0
11310;/gh0lsyJARglhpbKmnY8i8M7V5bI.jpg;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
157843;/1zCCgF60bEEMPLgFNdcBYousFrw.jpg;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
70586;/hSE2TZqF6x46Exo6Et5aCqPWtej.jpg;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
12142;/3HsprIjUEwYfnlEf7jumGm037Bk.jpg;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
6003;/eFQo6yVAnveM1lYxbhyiOzFLMQU.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
157851;/ciIFIMR78V9BMfLEylJGSwnlwm.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
431093;/gijnYelPDMMgMQTF0mSLJxYxfbW.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
32085;/h64Zd7aWWGL1ctsU3W4i2rQOwTk.jpg;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
573;/4SFvqrlSigAt9tnhXFSMyKeJWQk.jpg;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
16617;/bnGrgK00xeMs85ae5BTOlJjnKTR.jpg;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
1913;/g7ylyJHOIZxEb0Lrse74TRoZn2Y.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
9397;/zGwNEPgfCXthetspyTHwvTEbfJG.jpg;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
29259;/pyCMEIAtMPpWTVwZTajcbCIBI3u.jpg;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
120143;/rqy5EjPHRegtCeE9QGr0UweQoVC.jpg;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9208;/avqUG5RYB93rwSUNL5r16Vtbc9g.jpg;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
316152;/tQcwB5nXpN4vH5ewP79tyXJcA1I.jpg;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0
9517;/3l2mMLVj2CFjaRe6EqbGPPYjuaT.jpg;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
531;/xT2NxRbqnTXYqoVQvKSmkLEm4lE.jpg;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
465136;/4UnME3icxSspwL0UoGZNSyyp7Xs.jpg;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0
57243;/bNoGZEhXCxFm1n9RiOteF5Pb0Mz.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9012;/iCB8mLrRoMp6sFta1qgZyZgmu9W.jpg;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15655;/lxuiGvLHIL1ZyePP7bn6FcKj0Mr.jpg;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
318922;/A2eUN6GtN3dZl2BXubUusK7cxsD.jpg;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1888;/3b9BcraWgj6gWkMCOag0lEEAd0O.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
50671;/2jO9rxa6XbpIZVDcVMm7e6TQ7Kd.jpg;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
239573;/syjAbeqw3pNwEmRQHlRGHZUG9kF.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11655;/6ZgqGgguuKU0Ba2aQOjzikbwnNQ.jpg;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
761;/xtiu51bOYSCp6dKOEchUiOsibKq.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25793;/8NIiBffKlssWdqTk9gNeaxWrGAq.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1607;/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
16804;/aiRKdQ3CqzMv88Zlk69utBBbseO.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
24739;/w7mTqzCBARrPechNzM5cQpuhruW.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0
9989;/4y7FxPArttW23NjgTNl8bwX3RQQ.jpg;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
405;/gWWz2tSAK3ZO3jvn9OYSzpzyqo9.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
28942;/dptqBZfp0xnBS9qGFwlYhpCb06S.jpg;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0
45610;/1gEP9ZC7jpSiuMWNfbOfXTWWF5n.jpg;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
11081;/2LE560KT69RLnxIU83wrTvClj8D.jpg;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
9942;/nD8hYPxh4Ph12dAsWiH3nQbqYDW.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28089;/el6yT5RjrT5PeoQDTrO96rziHKa.jpg;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0
2565;/6VVYtZ7NzYB4jN4qhb668b5Vva3.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
96936;/9Z2KAOP1X3ACE22moHu9QdYUK7U.jpg;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15120;/1LPiWLGAyZwEgYgpq4U2KtrM38m.jpg;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11571;/4rSP91Gonskgq29AuJ1Xn3RIQAK.jpg;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10869;/1zwUtG1kwpJGtVqidpOrarswUB0.jpg;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0
9988;/2u4eGTXiY0yDhDahJEJ0DUb16hx.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23333;/bLmyaiin2zavjmTsIOaUMT4KC2X.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
9421;/n57PfOOjoAzBBGJ87QJNkO40YzE.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70706;/vYpptLSKjfEEEdsqvwbOF2a4fgM.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
139651;/zb3eXdkVdCEdW9BY4Imxz3PWhS7.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
69735;/bI1YVuhBN6Vws1GP9Mf01DyhC2s.jpg;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
24226;/iYEuFP1bpj5yOenKliiRFcNO3VE.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2617;/l17YuzFVzMkkEPZC3fVGdqt54Zd.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28696;/8k8rBk6TS8qrzuyRgOBbDPhP1fR.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
32985;/n5SHBE4ulsDDVa9gYttUYwp1VZU.jpg;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
12689;/ga6pDaKJvwTCpBSUoGjhAvJAMyC.jpg;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
9715;/6PRFM09xjGSWpXObW87CT5JELGJ.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
22244;/lj8Kw6YQHfw23hrX6hUz5PdHJXc.jpg;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
1818;/tdVpsYocOpJLNhU7lDFY2yTMZcY.jpg;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
10641;/tQ5ze794HtDjxTxYVxHRn7AzbSL.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
464889;/pi16aubY3qFKJWAh4npvm03ERkH.jpg;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
15403;/vOCDT3eHgJkRE2fMpIsplcFlW59.jpg;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
18126;/cYCIdMIqCHHJoWeExVOxjfdDxa8.jpg;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0
394684;/4TfKiRHBEJvGTyuGO05OPcHm226.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
263281;/s0xvudPBROrbkLWGbfwVg3o5AdM.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
7859;/eWkthzAl4NSEFlKHo3FU36O6NYk.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
245913;/7AQFHlPohPiAYKTd1C35Q61z0eD.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11812;/wRN6VhHbQtEp4tkibVx7Ii7m3UL.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
11935;/iHhMZP9YFRdKbBP1jLFrN9Xkh3T.jpg;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0
30941;/Awk5N59JehZywa1fDwRYsCQtpt9.jpg;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
356296;/hOkIYMrNmEE3ybDznJlO0tOKbWd.jpg;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
88273;/f7bfKSEasjNLJ7I8rS5YJmzSDGr.jpg;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0
9013;/pVUfLM9z2H2rxB4Til8YvjUjnp.jpg;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16662;/A38dV8xxuXetWzcSazrdk3wE8Pv.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
291871;/4nBE7InMP3UaMdL9CtaRrUahFxb.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11121;/eQc9TVrRidzJfgjwqAomoqbcnDQ.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
52505;/kdXQTMwQlHqnx21nYAN8g3tAn46.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
323677;/szLfTQ2vLFQkNbP3dc0pnco1rje.jpg;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
51209;/stwIjts5428V8v45mYmUmD9XhHd.jpg;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
643;/A5kk0FA4kS9sHLYzC6NI72OOhPc.jpg;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
14636;/dYocAyHDOUg4y4pcetRWqHWH0fi.jpg;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
97614;/kt3bqW8pgbIxJY7aOqcQfUpB8dA.jpg;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
24102;/nFQUwWxcjw38V8whGkaKDDn2AQ6.jpg;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0
28302;/rkxHoQVIdZnO4t0GMOsmduMWkLm.jpg;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10564;/rNP5NSdXzl6y5CuQ6Sh2JmEnvt5.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
451204;/lG5dabMULAKGJ3xGAHsSjuRzmUB.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
9542;/pdPKlwAOX66Zqktp1amFooovAjT.jpg;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
11229;/hcqW33lk6a1KOd0xLJA5uvEg6jU.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
10141;/fdwW9gwi50lmgPyv2teT2NCjElO.jpg;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
441647;/swghccaPcYwO2tvf1Wv8mpeNLUn.jpg;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
370964;/g8BHmUk6nzMmNgeeFgHR7eMHy2o.jpg;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
11068;/lnZ8W60Cjd3EWs7ty6rJk1K1Qiw.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
12658;/usr1q0DDMR23jsTZoIe3NtRRz3r.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
12924;/ctwUzdQ5w7UIPx9wGhhNgVL40k9.jpg;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
432976;/x5azMi1KvZWbBbfjmGqpHNGqjH.jpg;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
517611;/vqCQIv9Ib1W5tzL049RyKuiBYHc.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
12525;/w7AnAlh5wyR0ItcSg7CeFHDYONW.jpg;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
40630;/wjFklBlg9np1Ppc0qxWAdxp3JOL.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
24624;/6EzOj6efGCbpRKtO9xCgmBywcw4.jpg;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
9294;/gsmwDAtdxAUzVyELzvdRavqqVYN.jpg;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0
65055;/ckvd7BKUYwAVViKmyYPh15eONdc.jpg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
11260;/gQKUAQGaNIsUhGL07zdhcrPyWdV.jpg;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
14158;/jNSufmwIL6tsIOhTZ1FN47Mdf4T.jpg;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
24749;/lUFnpPyVbML4UOdKpzl5bjwXY4z.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
2046;/mC66QbJk1PbUrVMu3kh14adLpQl.jpg;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0
437031;/pIi99YX0L6YzTHDzt8r7oLG01Ky.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
867;/av21Dfu31DQPtp5jkorMMS58rQC.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
7183;/fKkabVcVNKTTgsR4ElklI5bXDU1.jpg;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0
235260;/xyFaNh1IGdHEJbuLdba6a7GxLzP.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
17809;/aOWNj91w68Tr38Hajhi7sSUvxKM.jpg;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14553;/dPaadTDj3OKAQrGZSitnLlWpaUv.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
31162;/7jR8cXfPw0bXx4vc2YUlBxPbg0q.jpg;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42501;/7NjHtzSLBDDU9HlQSe7QVZtFLtG.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
10495;/2Z0EJl11kOSPMMvHqZ4r5Csh7Ph.jpg;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2786;/6CVgR47VyZ1MC6bbRyB0La7CzbV.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
15019;/wLALWNYH9lMq6dVhEMAIJXLCPSU.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
152259;/rjwEcrZsmljiA0GUFcLJ4wZ2DhA.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
42787;/2pkbnIC5aYkMSX8nHKm4dXfDkGX.jpg;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
274109;/atfrM70liJbCL7FafbVD7Hri9jB.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
209249;/khBQKu0jYWHwrFgmCBw9dDlUPI2.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221;/bEAoNvtqvO0c2lItNkKlKUqhPuw.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
23128;/9giC3yXFPMl5Gmy5HGd0BYvWSWS.jpg;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
29161;/qUwGQT1EtkIm8vtN3VtnBDOoV7q.jpg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
115084;/6jAxfNypv8h2Slk1rXPO6nUTfAs.jpg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
64534;/cmQqH13qomKapTO5tlXCN1H9JFg.jpg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
338189;/xTqy97V5EYtnMWWo2wVpScanpDS.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
14728;/oqz2HSwcMij8aG8T5vzgvAPg1mo.jpg;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
25239;/vmox5ufWCHnfxbC8cgx6sbMqu6V.jpg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
10510;/iuI31j8DM4TOxJTZeumG0S4npPU.jpg;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
9067;/cfbsMEjKOrlzbm7HL3mzAadCjqG.jpg;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
54054;/g8BxtvxvfbiM1UsJUyFjqeygrye.jpg;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11561;/fna6VsLR1EX3cF29Pk2FYZkfsBv.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
13665;/lg5IojZvRMiiDabnxSxh8RC49QO.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
10403;/g20oPyKrX317mRpOV5skpdQqf3p.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
326094;/p9qJTbNoDsO1GC63sDYd9yuTGgC.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
199933;/mJ1KZcBj9RmVynnkrHwjclbwQbd.jpg;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
291869;/sO9Z55Js4sEuXXe9qQjCULiPjg8.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
19165;/zky4X5XpwJcB0yUGYFV79URJ85i.jpg;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
44129;/xP1FWgiUT1v1GGCwd94hXLaHyg8.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
41505;/iFtUI5KB83bXTk23kB2ldoOQX8z.jpg;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
797;/cjAnlvCrp9ZY7atASUsxRrhve7o.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
329981;/qXIGq6ddQhIYe4Z7A86nZ1qjUME.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
16608;/e4j7s9SzaJTfjkorMX1iY38IzZi.jpg;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1
8088;/9C6UiobINVB9AWKSazi0huHYyFY.jpg;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
11890;/rGJOzUwHlkx8MKy2oR2qEiT7g4G.jpg;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
437297;/c0UfnzFW7Vk7qX2rYij2G5ahB1z.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11462;/5sexQMYELq1WFl1eLFw5Nn3T3sL.jpg;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
13198;/ahhikZOwn5nt2mqxzA8SiUFDjxk.jpg;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0
17927;/bHhLZIg9VKsconJdnwIoUTqakEG.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9702;/ljWRROEZCLrBlSa4eWUBHq7zvnm.jpg;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
11379;/zaIvuZWPtmyQvsYMeLtox4vTlD2.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1850;/otB2n1cXZ6ASbbRSwKm0Ze7kcNn.jpg;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
11152;/cP4FKhIn1VhoZsS3Ycqqy7dhFDN.jpg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
10326;/AvkLZ5EqehwUlJD93ZeobesDmHB.jpg;0;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0
10794;/pC6FB4fLIVRCpMzIbUf1xOVobmz.jpg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16235;/qzvf4p6bKyadZQo2aZFsR4uuT2W.jpg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2453;/5XbXGm2AAXWpvuuqxWDy1yFXEKG.jpg;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
8883;/f2potgRt23rgTnYQByPEWk3lTvd.jpg;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0
7459;/dKx5lckYIQh0MpnsXxYbSkhASK2.jpg;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
9570;/20IPuZOXNRZJBN0loUYClFR8cpx.jpg;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
3594;/ifG0shuMk1jAf7cTutpF25sv3Wu.jpg;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
23047;/rn62dxAysDJO5MEcz4yFw0Vc4aX.jpg;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11344;/faWrxjYaYfh9Ee4Vc3XrwoT3fOf.jpg;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11060;/j3Lk53GMp0EH9jFBrjd6Y04yyAO.jpg;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
16620;/cjgXvTixDiUsQbfwrxoT1m0kr2E.jpg;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
11807;/eaRXSPIoDuzChfRdLUOrqX0rlBH.jpg;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
